Date,Date,pr,pr_seasonal,pr_residue
2011-07-18,18-07-2011,0.900139544,0.852996557608463,0.0471429863915364
2011-07-19,19-07-2011,0.915727073,0.852445303299433,0.0632817697005669
2011-07-20,20-07-2011,0.890532709,0.851882188173848,0.0386505208261513
2011-07-21,21-07-2011,0.890669999,0.85130737848701,0.0393626205129892
2011-07-22,22-07-2011,0.892635025,0.850721043946946,0.0419139810530545
2011-07-23,23-07-2011,0.872552329,0.850123357664302,0.0224289713356977
2011-07-24,24-07-2011,0.853677728,0.849514496101242,0.00416323189875774
2011-07-25,25-07-2011,0.783487592,0.848894639019339,-0.0654070470193393
2011-07-26,26-07-2011,0.863565746,0.84826396942651,0.0153017765734909
2011-07-27,27-07-2011,0.864363803,0.847622673522976,0.0167411294770244
2011-07-28,28-07-2011,0.837814359,0.846970940646295,-0.00915658164629502
2011-07-29,29-07-2011,0.808088442,0.846308963215462,-0.0382205212154618
2011-07-30,30-07-2011,0.806885842,0.845636936674089,-0.0387510946740893
2011-07-31,31-07-2011,0.807164438,0.844955059432715,-0.0377906214327151
2011-08-01,01-08-2011,0.79129386,0.844263532810217,-0.0529696728102178
2011-08-02,02-08-2011,0.806163937,0.843562560974376,-0.0373986239743759
2011-08-03,03-08-2011,0.813639179,0.8428523508816,-0.0292131718815999
2011-08-04,04-08-2011,0.819807532,0.842133112215816,-0.0223255802158153
2011-08-05,05-08-2011,0.869313584,0.841405057326568,0.0279085266734319
2011-08-06,06-08-2011,0.797255096,0.840668401166321,-0.0434133051663208
2011-08-07,07-08-2011,0.810947136,0.839923361226997,-0.0289762252269956
2011-08-08,08-08-2011,0.825414745,0.83917015747576,-0.0137554124757603
2011-08-09,09-08-2011,0.75196167,0.83840901229008,-0.0864473422900802
2011-08-10,10-08-2011,0.85981451,0.837640150392069,0.0221743596079306
2011-08-11,11-08-2011,0.854868899,0.83686379878214,0.0180051002178606
2011-08-12,12-08-2011,0.821056796,0.836080186671981,-0.0150233906719817
2011-08-13,13-08-2011,0.827649808,0.83528954541689,-0.00763973741688966
2011-08-14,14-08-2011,0.837211948,0.83449210844746,0.00271983955254036
2011-08-15,15-08-2011,0.810175158,0.833688111200668,-0.023512953200668
2011-08-16,16-08-2011,0.780791993,0.83287779105036,-0.0520857980503601
2011-08-17,17-08-2011,0.776727124,0.832061387237172,-0.0553342632371716
2011-08-18,18-08-2011,0.851398012,0.831239140797888,0.0201588712021121
2011-08-19,19-08-2011,0.839939851,0.830411294494287,0.0095285565057124
2011-08-20,20-08-2011,0.849151295,0.82957809274146,0.0195732022585399
2011-08-21,21-08-2011,0.838002839,0.828739781535654,0.00926305746434583
2011-08-22,22-08-2011,0.830168786,0.82789660838164,0.00227217761835981
2011-08-23,23-08-2011,0.818829453,0.827048822219644,-0.00821936921964446
2011-08-24,24-08-2011,0.800223555,0.826196673351844,-0.0259731183518431
2011-08-25,25-08-2011,0.807993185,0.825340413368471,-0.0173472283684704
2011-08-26,26-08-2011,0.81575689,0.824480295073533,-0.00872340507353191
2011-08-27,27-08-2011,0.797317791,0.823616572410173,-0.0262987814101727
2011-08-28,28-08-2011,0.779333029,0.822749500385696,-0.0434164713856971
2011-08-29,29-08-2011,0.774221463,0.82187933499628,-0.0476578719962803
2011-08-30,30-08-2011,0.763615375,0.821006333151392,-0.0573909581513925
2011-08-31,31-08-2011,0.76325577,0.820130752597943,-0.0568749825979439
2011-09-01,01-09-2011,0.777190133,0.819252851844186,-0.0420627188441863
2011-09-02,02-09-2011,0.773021488,0.818372890083394,-0.0453514020833938
2011-09-03,03-09-2011,0.75940444,0.817491127117337,-0.0580866871173374
2011-09-04,04-09-2011,0.782943874,0.816607823279578,-0.0336639492795777
2011-09-05,05-09-2011,0.699481549,0.815723239358608,-0.116241690358608
2011-09-06,06-09-2011,0.719750509,0.814837636520853,-0.0950871275208526
2011-09-07,07-09-2011,0.7660329,0.813951276233568,-0.0479183762335675
2011-09-08,08-09-2011,0.840281569,0.813064420187636,0.0272171488123635
2011-09-09,09-09-2011,0.839175534,0.812177330220311,0.0269982037796889
2011-09-10,10-09-2011,0.840750602,0.811290268237909,0.0294603337620901
2011-09-11,11-09-2011,0.822435052,0.810403496138487,0.012031555861513
2011-09-12,12-09-2011,0.767280733,0.809517275734511,-0.0422365427345113
2011-09-13,13-09-2011,0.784273947,0.808631868675567,-0.0243579216755668
2011-09-14,14-09-2011,0.752027572,0.807747536371107,-0.0557199643711063
2011-09-15,15-09-2011,0.74852649,0.806864539913268,-0.0583380499132682
2011-09-16,16-09-2011,0.744859412,0.805983139999792,-0.0611237279997927
2011-09-17,17-09-2011,0.740196462,0.805103596857053,-0.0649071348570519
2011-09-18,18-09-2011,0.726410645,0.804226170163225,-0.0778155251632244
2011-09-19,19-09-2011,0.721601748,0.80335111897162,-0.0817493709716211
2011-09-20,20-09-2011,0.765267028,0.802478701634202,-0.0372116736342026
2011-09-21,21-09-2011,0.759817744,0.801609175725311,-0.0417914317253108
2011-09-22,22-09-2011,0.714649247,0.800742797965611,-0.086093550965611
2011-09-23,23-09-2011,0.758704167,0.799879824146305,-0.0411756571463051
2011-09-24,24-09-2011,0.725438829,0.799020509053606,-0.0735816800536064
2011-09-25,25-09-2011,0.74155154,0.798165106393519,-0.056613566393519
2011-09-26,26-09-2011,0.758276387,0.797313868716933,-0.0390374817169326
2011-09-27,27-09-2011,0.751729245,0.796467047345058,-0.0447378023450577
2011-09-28,28-09-2011,0.724944802,0.795624892295227,-0.0706800902952265
2011-09-29,29-09-2011,0.763247279,0.794787652207075,-0.0315403732070755
2011-09-30,30-09-2011,0.73627478,0.793955574269137,-0.0576807942691375
2011-10-01,01-10-2011,0.757660335,0.793128904145861,-0.0354685691458609
2011-10-02,02-10-2011,0.765130723,0.792307885905082,-0.027177162905081
2011-10-03,03-10-2011,0.718387012,0.791492761945959,-0.0731057499459589
2011-10-04,04-10-2011,0.786480991,0.790683772927414,-0.00420278192741406
2011-10-05,05-10-2011,0.802235829,0.789881157697073,0.0123546713029257
2011-10-06,06-10-2011,0.793569117,0.789085153220756,0.00448396377924413
2011-10-07,07-10-2011,0.777829122,0.788295994512504,-0.0104668725125049
2011-10-08,08-10-2011,0.780617934,0.787513914565203,-0.00689598056520295
2011-10-09,09-10-2011,0.748242031,0.786739144281789,-0.0384971132817892
2011-10-10,10-10-2011,0.790904292,0.785971912407079,0.00493237959292108
2011-10-11,11-10-2011,0.802025046,0.785212445460232,0.016812600539768
2011-10-12,12-10-2011,0.733679618,0.784460967667876,-0.0507813496678757
2011-10-13,13-10-2011,0.769772629,0.783717700897901,-0.0139450718979008
2011-10-14,14-10-2011,0.757861987,0.78298286459396,-0.0251208775939594
2011-10-15,15-10-2011,0.785324147,0.782256675710676,0.0030674712893238
2011-10-16,16-10-2011,0.798316475,0.78153934864959,0.0167771263504106
2011-10-17,17-10-2011,0.784505459,0.780831095195858,0.00367436380414118
2011-10-18,18-10-2011,0.740618508,0.78013212445573,-0.039513616455731
2011-10-19,19-10-2011,0.72038036,0.779442642794803,-0.0590622827948026
2011-10-20,20-10-2011,0.757370759,0.778762853777098,-0.021392094777097
2011-10-21,21-10-2011,0.947689105,0.778092958104963,0.169596146895038
2011-10-22,22-10-2011,0.727918553,0.777433153559811,-0.0495146005598114
2011-10-23,23-10-2011,0.742100397,0.776783634943733,-0.0346832379437322
2011-10-24,24-10-2011,0.728872431,0.776144594021975,-0.0472721630219741
2011-10-25,25-10-2011,0.784178403,0.77551621946633,0.00866218353366936
2011-10-26,26-10-2011,0.79584124,0.774898696799431,0.0209425432005684
2011-10-27,27-10-2011,0.693293824,0.774292208339974,-0.0809983843399743
2011-10-28,28-10-2011,0.742623398,0.773696933148895,-0.0310735351488949
2011-10-29,29-10-2011,0.77531936,0.773113046976498,0.00220631302350228
2011-10-30,30-10-2011,0.762424293,0.772540722210572,-0.0101164292105716
2011-10-31,31-10-2011,0.971946731,0.771980127825489,0.199966603174511
2011-11-01,01-11-2011,0.817654382,0.771431429332321,0.0462229526676795
2011-11-02,02-11-2011,0.768497165,0.770894788729971,-0.00239762372997108
2011-11-03,03-11-2011,0.746181931,0.770370364457343,-0.0241884334573435
2011-11-04,04-11-2011,0.741143903,0.76985831134657,-0.02871440834657
2011-11-05,05-11-2011,0.748923378,0.769358780577294,-0.020435402577293
2011-11-06,06-11-2011,0.750318068,0.768871919632033,-0.0185538516320328
2011-11-07,07-11-2011,0.755880836,0.768397872252643,-0.0125170362526439
2011-11-08,08-11-2011,0.718736396,0.767936778397875,-0.0492003823978754
2011-11-09,09-11-2011,0.719466795,0.767488774202052,-0.0480219792020523
2011-11-10,10-11-2011,0.748021779,0.767053991934881,-0.0190322129348804
2011-11-11,11-11-2011,0.799457418,0.766632559962396,0.0328248580376047
2011-11-12,12-11-2011,0.749879367,0.766224602709062,-0.0163452357090619
2011-11-13,13-11-2011,0.814534998,0.765830240621044,0.0487047573789557
2011-11-14,14-11-2011,0.729498805,0.765449590130636,-0.0359507851306363
2011-11-15,15-11-2011,0.860578287,0.765082763621895,0.0954955233781057
2011-11-16,16-11-2011,0.769829813,0.764729869397452,0.00509994360254759
2011-11-17,17-11-2011,0.737228392,0.764391011646547,-0.0271626196465475
2011-11-18,18-11-2011,0.684978775,0.764066290414257,-0.0790875154142562
2011-11-19,19-11-2011,0.801966677,0.763755801571963,0.0382108754280364
2011-11-20,20-11-2011,0.889189318,0.763459636789051,0.12572968121095
2011-11-21,21-11-2011,0.969420059,0.763177883505834,0.206242175494166
2011-11-22,22-11-2011,0.906859804,0.762910624907748,0.143949179092252
2011-11-23,23-11-2011,0.750664418,0.762657939900787,-0.0119935219007869
2011-11-24,24-11-2011,0.788331794,0.762419903088206,0.0259118909117942
2011-11-25,25-11-2011,0.776483249,0.762196584748496,0.0142866642515036
2011-11-26,26-11-2011,0.757567931,0.761988050814637,-0.00442011981463702
2011-11-27,27-11-2011,0.74170391,0.761794362854627,-0.0200904528546268
2011-11-28,28-11-2011,0.73968477,0.761615578053309,-0.02193080805331
2011-11-29,29-11-2011,0.719119361,0.761451749195487,-0.0423323881954871
2011-11-30,30-11-2011,0.756220413,0.761302924650337,-0.00508251165033663
2011-12-01,01-12-2011,0.712541544,0.761169148357134,-0.0486276043571329
2011-12-02,02-12-2011,0.707049,0.761050459812272,-0.0540014598122714
2011-12-03,03-12-2011,0.874571243,0.760946894057609,0.113624348942391
2011-12-04,04-12-2011,0.768876408,0.760858481670117,0.00801792632988312
2011-12-05,05-12-2011,0.726578481,0.760785248752856,-0.0342067677528562
2011-12-06,06-12-2011,0.757564889,0.760727216927268,-0.00316232792726659
2011-12-07,07-12-2011,0.694846067,0.76068440332679,-0.0658383363267894
2011-12-08,08-12-2011,0.806572846,0.760656820591802,0.045916025408199
2011-12-09,09-12-2011,0.662759026,0.760644476865888,-0.0978854508658878
2011-12-10,10-12-2011,0.70789852,0.760647375793435,-0.0527488557934353
2011-12-11,11-12-2011,0.774821723,0.760665516518559,0.0141562064814414
2011-12-12,12-12-2011,0.793413671,0.760698893685353,0.0327147773146476
2011-12-13,13-12-2011,0.784538292,0.760747497439472,0.0237907945605283
2011-12-14,14-12-2011,0.903638687,0.760811313431041,0.142827373568959
2011-12-15,15-12-2011,0.679529408,0.760890322818892,-0.0813609148188923
2011-12-16,16-12-2011,0.742038404,0.760984502276126,-0.0189460982761268
2011-12-17,17-12-2011,0.76406289,0.761093823997001,0.0029690660029993
2011-12-18,18-12-2011,0.767899347,0.761218255705141,0.00668109129485892
2011-12-19,19-12-2011,0.735029696,0.761357760663065,-0.0263280646630651
2011-12-20,20-12-2011,0.727249838,0.761512297683036,-0.0342624596830364
2011-12-21,21-12-2011,0.784090633,0.761681821139216,0.0224088118607845
2011-12-22,22-12-2011,0.740203015,0.761866280981143,-0.0216632659811422
2011-12-23,23-12-2011,0.78633793,0.762065622748501,0.0242723072514986
2011-12-24,24-12-2011,0.754663141,0.762279787587208,-0.00761664658720856
2011-12-25,25-12-2011,0.74839678,0.762508712266783,-0.0141119322667835
2011-12-26,26-12-2011,0.786656616,0.762752329199021,0.0239042868009798
2011-12-27,27-12-2011,0.747320754,0.763010566457941,-0.0156898124579418
2011-12-28,28-12-2011,0.793250167,0.763283347801033,0.0299668191989679
2011-12-29,29-12-2011,0.740809432,0.763570592691752,-0.0227611606917525
2011-12-30,30-12-2011,0.72766816,0.763872216323315,-0.0362040563233145
2011-12-31,31-12-2011,0.724677548,0.764188129643719,-0.0395105816437199
2012-01-01,01-01-2012,0.687401467,0.76451823938205,-0.0771167723820491
2012-01-02,02-01-2012,0.771716836,0.76486244807601,0.00685438792399003
2012-01-03,03-01-2012,0.75004609,0.765220654100697,-0.0151745641006972
2012-01-04,04-01-2012,0.756050154,0.765592751698607,-0.00954259769860741
2012-01-05,05-01-2012,0.720258651,0.76597863101086,-0.0457199800108602
2012-01-06,06-01-2012,0.680389435,0.766378178109631,-0.0859887431096305
2012-01-07,07-01-2012,0.704242585,0.76679127503179,-0.0625486900317905
2012-01-08,08-01-2012,0.876704129,0.76721779981373,0.10948632918627
2012-01-09,09-01-2012,0.7988247,0.767657626527372,0.0311670734726277
2012-01-10,10-01-2012,0.959390497,0.768110625317347,0.191279871682653
2012-01-11,11-01-2012,0.813291,0.768576662439336,0.044714337560664
2012-01-12,12-01-2012,0.672516125,0.769055600299553,-0.096539475299553
2012-01-13,13-01-2012,0.695880739,0.769547297495373,-0.0736665584953724
2012-01-14,14-01-2012,0.7054029,0.770051608857076,-0.0646487088570754
2012-01-15,15-01-2012,0.744526628,0.770568385490709,-0.0260417574907094
2012-01-16,16-01-2012,0.684883006,0.771097474822049,-0.0862144688220494
2012-01-17,17-01-2012,0.715735219,0.771638720641641,-0.0559035016416407
2012-01-18,18-01-2012,0.765883016,0.772191963150927,-0.00630894715092645
2012-01-19,19-01-2012,0.755741735,0.772757039009419,-0.017015304009418
2012-01-20,20-01-2012,0.709851497,0.773333781382925,-0.0634822843829247
2012-01-21,21-01-2012,0.746874059,0.773922019992808,-0.0270479609928079
2012-01-22,22-01-2012,0.75222327,0.774521581166259,-0.0222983111662594
2012-01-23,23-01-2012,0.740861949,0.77513228788757,-0.034270338887569
2012-01-24,24-01-2012,0.793870604,0.775753959850395,0.0181166441496051
2012-01-25,25-01-2012,0.805625472,0.776386413510993,0.0292390584890067
2012-01-26,26-01-2012,0.789194303,0.777029462142408,0.0121648408575919
2012-01-27,27-01-2012,0.730313804,0.777682915889601,-0.0473691118896021
2012-01-28,28-01-2012,0.76651743,0.778346581825509,-0.0118291518255094
2012-01-29,29-01-2012,0.691503414,0.779020264007997,-0.0875168500079976
2012-01-30,30-01-2012,0.772298463,0.779703763537715,-0.00740530053771433
2012-01-31,31-01-2012,0.812092277,0.780396878616815,0.0316953983831847
2012-02-01,01-02-2012,0.809452847,0.781099404608539,0.0283534423914622
2012-02-02,02-02-2012,0.796913365,0.781811134097626,0.0151022309023735
2012-02-03,03-02-2012,0.784752138,0.782531856951558,0.00222028104844144
2012-02-04,04-02-2012,0.758420166,0.783261360382598,-0.0248411943825982
2012-02-05,05-02-2012,0.84420589,0.783999429010609,0.0602064609893906
2012-02-06,06-02-2012,0.82523286,0.784745844926651,0.0404870150733485
2012-02-07,07-02-2012,0.820781858,0.78550038775731,0.0352814702426893
2012-02-08,08-02-2012,0.812262181,0.786262834729767,0.0259993462702318
